owner,repo_name,commit_id,committer,date,code_added,code_removed,code_size_bytes,code_size_kilobytes
Anuken,Mindustry,9b65151718f44efef4e8c14a4346b28c76579d3c,Anuken,2020-06-03 16:11:47,3,0,3,0.00293
Anuken,Mindustry,3c89ccf7c3ced4de6b3631a5781d6b46008961c4,Anuken,2020-06-03 16:11:40,1848,1712,3560,3.47656
Anuken,Mindustry,973dc5fe3ec4053b1e2c92965fe479bd5d420b7b,web-flow,2020-06-03 14:57:44,3,0,3,0.00293
Anuken,Mindustry,b786260f8972049e912f6d2aeb12a849638a0908,Anuken,2020-06-03 14:57:24,31,4,35,0.03418
Anuken,Mindustry,7f6dcbd75a56b58a41dd40f4c8ce84847bb77b40,Anuken,2020-06-03 05:27:40,0,2,2,0.00195
Anuken,Mindustry,0382d40dcca32c839760f5945bac5069697374a1,Anuken,2020-06-03 05:13:44,1949,1800,3749,3.66113
Anuken,Mindustry,140e1fa53ee63121b285d711ace21f2ea33d95a2,Anuken,2020-06-03 03:45:39,28,29,57,0.05566
Anuken,Mindustry,34568f12d6b0541c24f3fcb9479ff89982666151,Anuken,2020-06-03 03:01:47,1,394,395,0.38574
Anuken,Mindustry,c7bfba7a234e372d35250864016d6fb99c07868d,Anuken,2020-06-03 02:09:54,0,3,3,0.00293
Anuken,Mindustry,5e7d9f81194d9f667369769f6a0fe04e7659102b,Anuken,2020-06-03 02:09:41,528,176,704,0.68750
Anuken,Mindustry,86b769bd2786731aa3f29ed1abf5501a7147e4c6,web-flow,2020-06-02 23:00:43,0,3,3,0.00293
Anuken,Mindustry,789cc3cdb9c882945c0f45a7ef6d0aa58f2a5d5b,Anuken,2020-06-02 03:17:55,136,14,150,0.14648
Anuken,Mindustry,69d0751e65347ea7bb9583a981b56eb4e3306224,Anuken,2020-06-01 22:55:19,58,14,72,0.07031
Anuken,Mindustry,68f1efdbdd5ab577851bbd7237c3e302daf9e27b,Anuken,2020-06-01 20:00:36,182,113,295,0.28809
Anuken,Mindustry,ba788bac7a5a95e100756b5dc71ec2b11d460653,Anuken,2020-06-01 17:55:52,404,385,789,0.77051
Anuken,Mindustry,b314e38c0e6a739d8b4f570e6d6561d60df39b83,Anuken,2020-06-01 16:57:27,2,3,5,0.00488
Anuken,Mindustry,bb6230966fc79489a7e7fc95c4d0f8afa1d620e6,Anuken,2020-06-01 16:54:46,6,4,10,0.00977
Anuken,Mindustry,e2d016f3183e2986f772fc73316c5d2ac425d87b,Anuken,2020-06-01 15:12:17,7,8,15,0.01465
Anuken,Mindustry,8273198c56a488ba7b9546f47f8dd3dd738465af,Anuken,2020-06-01 15:12:06,130,33,163,0.15918
Anuken,Mindustry,0c6b7aa934968db8eb48fa946dd7a2b420c44e5d,web-flow,2020-06-01 13:05:49,1,1,2,0.00195
Anuken,Mindustry,b6c0e92c2c219bf3012ff2c62cd384b4d09c425f,web-flow,2020-06-01 02:56:23,6,7,13,0.01270
Anuken,Mindustry,d984862c69088fc05258b882a5d0662085e00b66,Anuken,2020-06-01 00:16:39,9,12,21,0.02051
Anuken,Mindustry,5b4a22e2193501dfd10f1ff8721ea06a4767c21f,Anuken,2020-06-01 00:16:32,1691,1560,3251,3.17480
Anuken,Mindustry,6a24a823457189734443168485206c41b23046f1,web-flow,2020-05-31 22:12:44,1,1,2,0.00195
Anuken,Mindustry,23b2170c66571d1090c8476bf49f145b5c098b19,web-flow,2020-05-31 22:11:07,1,0,1,0.00098
Anuken,Mindustry,f6f0d6c1be58effbfc35299da20171b87bfda6c1,web-flow,2020-05-31 22:10:29,0,11,11,0.01074
Anuken,Mindustry,3cc89156a7838957b010f981273dd0a19f3e2bc3,web-flow,2020-05-31 22:10:16,7,0,7,0.00684
Anuken,Mindustry,8598b0a23a83afc2d4d485e54cea380b3681f523,Anuken,2020-05-31 20:45:03,23,28,51,0.04980
Anuken,Mindustry,bd349803d34740cdc5258e624ac3621ee1fa7241,Anuken,2020-05-31 18:39:10,852,799,1651,1.61230
Anuken,Mindustry,0842c3f0a083a82e9cdd399c39d153985c02c097,Anuken,2020-05-31 01:04:41,310,207,517,0.50488
Anuken,Mindustry,8a4824e72d28917636835eab0a99b0071235aa1f,Anuken,2020-05-30 16:14:24,7,23,30,0.02930
Anuken,Mindustry,e1dfb68cfde0eb751dde947ad9c3cc9dd12ac824,Anuken,2020-05-30 16:12:04,10,4,14,0.01367
Anuken,Mindustry,73b25c103c2ae778b779d819542dd7f747473dab,Anuken,2020-05-30 16:11:11,3,0,3,0.00293
Anuken,Mindustry,d988b4b5c967c4b7dbdf5e5b1709e5f325957c84,Anuken,2020-05-30 16:11:00,41,23,64,0.06250
Anuken,Mindustry,30af729f93d26d2332bd8a3e46a08558e6abb358,web-flow,2020-05-30 13:22:09,3,0,3,0.00293
Anuken,Mindustry,8d0486d425eba92eede981379239953470e100ec,Anuken,2020-05-30 13:06:39,20,17,37,0.03613
Anuken,Mindustry,95ade7f32a81d56320e83375c6849e3aef24ed96,web-flow,2020-05-30 11:48:14,1,0,1,0.00098
Anuken,Mindustry,9e7a97b78082cfb1c30d635cafe68016cb00d674,Anuken,2020-05-30 00:47:00,64,202,266,0.25977
Anuken,Mindustry,b08eafc78e523e0fbe75159443be7ad7682bd156,Anuken,2020-05-30 00:08:23,741,695,1436,1.40234
Anuken,Mindustry,42252fa217c7f4025072c4779a9df477da5be7af,Anuken,2020-05-29 18:08:36,1,1,2,0.00195
Anuken,Mindustry,be5ba0314248b41b38ac6133da70575743ed7529,Anuken,2020-05-29 18:01:27,7,9,16,0.01562
Anuken,Mindustry,35679925d26994659515f40dd4cc0ea82d005988,Anuken,2020-05-29 17:58:57,7,4,11,0.01074
Anuken,Mindustry,780c4208bb37284143a6e57cb9da1aa57974cbc7,Anuken,2020-05-29 17:58:53,2,2,4,0.00391
Anuken,Mindustry,b3590134ab6c446e6902ee0a29d9303f9510d40a,web-flow,2020-05-29 17:58:44,7,4,11,0.01074
Anuken,Mindustry,d851a09944e1367256e1e8cd306145a08b50e6a4,Anuken,2020-05-29 17:52:42,5,6,11,0.01074
Anuken,Mindustry,5275599bafaddd4ea94e7a22c6f616716203e195,Anuken,2020-05-29 17:49:29,19,49,68,0.06641
Anuken,Mindustry,402fe88cf6a316695f7e2d2aee121e31d0ed6a9b,Anuken,2020-05-29 14:44:08,50,13,63,0.06152
Anuken,Mindustry,a89d2025e3b16136b8bb56a89d22f9ca60c4988c,Anuken,2020-05-29 13:59:08,125,181,306,0.29883
Anuken,Mindustry,a7f86b2ba68b4cb2e67bdb4944154176bab18964,Anuken,2020-05-29 01:13:25,19,19,38,0.03711
Anuken,Mindustry,c5c8d646f7ece06747b0d48f40f6c37077463d98,Anuken,2020-05-28 16:16:35,6,9,15,0.01465
Anuken,Mindustry,fbc2d134358d9a616101ad2ca3d90fff838e6957,Anuken,2020-05-28 16:13:06,67,36,103,0.10059
Anuken,Mindustry,ed795076f0fe9f219cb81c40be9ceea72d38a682,Anuken,2020-05-28 15:27:42,216,84,300,0.29297
Anuken,Mindustry,5119959b0fd2d4d226c061164af2ba3d8ea0ed9f,PetrGasparik,2020-05-28 06:23:37,921,701,1622,1.58398
Anuken,Mindustry,638343d25e99e686c9844b5e2d2eb578380ac109,Anuken,2020-05-27 23:57:07,9,8,17,0.01660
Anuken,Mindustry,55f0aa6d3b61654f651abd4374d228d4409aa04c,Anuken,2020-05-27 22:23:20,50,5,55,0.05371
Anuken,Mindustry,49c7984c8c1933ae0609f69887f26b24745f7db9,Anuken,2020-05-27 22:11:45,1,1,2,0.00195
Anuken,Mindustry,92d265402bae106750ee8761b0b1b834538539d9,Anuken,2020-05-27 22:11:42,889,715,1604,1.56641
Anuken,Mindustry,6a8d66c169b5bc6d3e70f5ecfba606207a7e4388,PetrGasparik,2020-05-27 13:41:18,899,954,1853,1.80957
Anuken,Mindustry,0d0450e3d18b735f9f5ca7921975e14f6b29771d,web-flow,2020-05-27 02:58:53,1,1,2,0.00195
Anuken,Mindustry,bcadcb18bc177c318921956b2e38dd4615d5ea59,Anuken,2020-05-27 02:04:20,0,0,0,0.00000
Anuken,Mindustry,da2a8aaf26822cbf9a58651434552347545f3ab3,Anuken,2020-05-27 02:03:40,29,19,48,0.04688
Anuken,Mindustry,aaf791173533167aa1f4bafa88cb08dad1e0a396,Anuken,2020-05-27 00:03:03,7,13,20,0.01953
Anuken,Mindustry,a375dd3fc200cbd4b3fa082e7b965520d4aa767c,Anuken,2020-05-26 23:39:50,146,315,461,0.45020
Anuken,Mindustry,645e66fe710d4494a3843a7de92f5d4b7bc54b66,PetrGasparik,2020-05-26 20:20:15,5,5,10,0.00977
Anuken,Mindustry,ddb3afc255998b1251dabc9c23dc2913571e83f0,Anuken,2020-05-26 17:20:08,19,23,42,0.04102
Anuken,Mindustry,5c4ce00deca48c8b55ff2a2cdbb565c953b767fd,Anuken,2020-05-26 17:00:20,0,0,0,0.00000
Anuken,Mindustry,a7c7295893ae7d2f13874c36b837df34535ce479,Anuken,2020-05-26 16:59:05,688,607,1295,1.26465
Anuken,Mindustry,c1d4a4851f1cb0cf7d8086eb0ecd592549d9b12d,Anuken,2020-05-26 14:57:02,461,434,895,0.87402
Anuken,Mindustry,671162e700b389e1212583b15253f5a2972c2041,PetrGasparik,2020-05-26 11:43:35,1,1,2,0.00195
Anuken,Mindustry,6ccc555047a29df043b779a62b3de85e7230e430,PetrGasparik,2020-05-26 11:37:43,8,0,8,0.00781
Anuken,Mindustry,34d9193cd89832e46a2c6cff550b2ea0bab1d076,PetrGasparik,2020-05-26 11:33:21,2792,2157,4949,4.83301
Anuken,Mindustry,90f38fd135e263376154d8bc48a419acea77e543,Anuken,2020-05-26 03:56:03,25,20,45,0.04395
Anuken,Mindustry,39e3ae931c7a28c8be18ff0b71ea2c225e68bf16,Anuken,2020-05-26 02:19:31,754,605,1359,1.32715
Anuken,Mindustry,60684b4ef9df5938284219a1ea40d7470052ce37,Anuken,2020-05-25 20:41:55,10,10,20,0.01953
Anuken,Mindustry,08af9aaa021e4fcf4d4bbd2bcb2cb2a5b74ec7d2,Anuken,2020-05-25 19:41:07,15,2,17,0.01660
Anuken,Mindustry,aae6d2038b128ea5a50facc0e46b97d800d5e6bf,Anuken,2020-05-25 19:03:31,2004,2009,4013,3.91895
Anuken,Mindustry,732d90635f8b35d92553467e2e5303c14c5eddff,Anuken,2020-05-25 18:36:52,0,0,0,0.00000
Anuken,Mindustry,9292f62a2096ee3b4de489861515068377399cc2,Anuken,2020-05-25 18:36:45,6,2,8,0.00781
Anuken,Mindustry,1ae9d04f47a0cd08749815e4691369db8f4dfcd4,Anuken,2020-05-25 18:36:40,2499,2030,4529,4.42285
Anuken,Mindustry,803b5328f547223d9359e36559b1700730d6ac5e,web-flow,2020-05-25 17:25:31,5,1,6,0.00586
Anuken,Mindustry,56afe6a10bd38921e3e987f96e8ee372cdfb2fc2,web-flow,2020-05-25 17:03:43,1,1,2,0.00195
Anuken,Mindustry,d636242b6fe1cf5f20c3992120d5ea87496e107e,web-flow,2020-05-25 10:37:57,3,0,3,0.00293
Anuken,Mindustry,b2382ac4296d879b9498edbe7ea823ef9ca2fe40,PetrGasparik,2020-05-25 08:25:21,64,80,144,0.14062
Anuken,Mindustry,de42cd625059a6e0965a4c04baf482183f483754,web-flow,2020-05-25 07:52:44,19,19,38,0.03711
Anuken,Mindustry,0e59a22cbecf544205c5f9918e214086800c7f15,Anuken,2020-05-25 02:27:14,105,16,121,0.11816
Anuken,Mindustry,e8869c07fee8ba55fd83683cfc1021d619e02f9e,Anuken,2020-05-24 21:05:31,3,54,57,0.05566
Anuken,Mindustry,3051598b929ff8b9fa556b3986f5d45c480c6ceb,Anuken,2020-05-24 21:01:17,72,80,152,0.14844
Anuken,Mindustry,d202c6ebdd9a41ef59e6f4976772c3b6e6bd35d8,Anuken,2020-05-24 19:42:14,14,6,20,0.01953
Anuken,Mindustry,e16aa5a74ac1a29d2e612e52758aa51b3e01f657,Anuken,2020-05-24 19:38:40,139,44,183,0.17871
Anuken,Mindustry,7c06ba94c13fb01ddbde4c67fa4fa592d0ebbbfc,Anuken,2020-05-24 18:00:53,251,182,433,0.42285
Anuken,Mindustry,1acb5fc56c5e121375cfdcff5c3ef84ba5ff8e6e,Anuken,2020-05-24 14:11:28,117,24,141,0.13770
Anuken,Mindustry,503b947fb7b1d399bcde20fc4fb96a6b2e9cc88b,Anuken,2020-05-24 12:38:47,0,1,1,0.00098
Anuken,Mindustry,65f63fd4d2b62bbd05922a9fbc6ec68bcc2071d9,Anuken,2020-05-24 01:53:11,749,638,1387,1.35449
Anuken,Mindustry,df08498d70aa8fd24d9cd6d800f12b64d4d89d47,Anuken,2020-05-23 23:14:48,15,9,24,0.02344
Anuken,Mindustry,46bc2207ffce013c5b648f2f0c472a56fbdbee0f,Anuken,2020-05-23 22:49:28,998,966,1964,1.91797
Anuken,Mindustry,d8ee862125d29daad3b9d895c074df84d7c51f62,Anuken,2020-05-23 15:53:49,84,34,118,0.11523
Anuken,Mindustry,39b0051b7364bdaccb773f4129b6a40833512b94,Anuken,2020-05-23 14:39:44,2010,2166,4176,4.07812
Anuken,Mindustry,f250008db33bc736abfdfe706bbe073b20b28685,Anuken,2020-05-23 00:00:02,42,56,98,0.09570
Anuken,Mindustry,76aa201a99498f570f65d4ab9101059f48bdf407,Anuken,2020-05-22 21:37:38,483,458,941,0.91895
Anuken,Mindustry,12d9479184869dfb36595d2599fda7d80382f158,Anuken,2020-05-22 18:35:25,818,772,1590,1.55273
Anuken,Mindustry,795bd84d06a9814da9374416ffc4f4ed7c4eb4bf,Anuken,2020-05-22 15:06:56,12,6,18,0.01758
Anuken,Mindustry,598c7235b482a2d63bb00043ca776dd1c375c097,Anuken,2020-05-22 13:37:22,24,2,26,0.02539
Anuken,Mindustry,46d15e0aab549c173d0cd5cd14386be0595eadc8,Anuken,2020-05-22 13:37:19,23,0,23,0.02246
Anuken,Mindustry,8e0fa304396880d529e7148e9593ba4ca8f7612c,web-flow,2020-05-22 13:37:08,24,2,26,0.02539
Anuken,Mindustry,88608b3f889d4ec2cfe54f1561f64f7f89de300a,Anuken,2020-05-22 02:55:40,12,4,16,0.01562
Anuken,Mindustry,c980e72f52578121431a74f51d4df1e1f5733bdf,Anuken,2020-05-22 01:17:34,8,11,19,0.01855
Anuken,Mindustry,807d7c2084978a806dfc35b81a5df498631e5bdb,Anuken,2020-05-22 01:15:44,3,2,5,0.00488
Anuken,Mindustry,b683c3f8d5248a073216a0527b41928d8797b5e2,Anuken,2020-05-22 01:15:39,760,751,1511,1.47559
Anuken,Mindustry,c07c872ad54c74d035312bd9582cee51cfbd303d,web-flow,2020-05-22 01:15:13,3,2,5,0.00488
Anuken,Mindustry,4787a68a08ffeb4844c1963dd3a863a9ad1f6b52,Anuken,2020-05-21 23:20:37,10,9,19,0.01855
Anuken,Mindustry,55effc54bb3bd6c53177f72e74c6529fe9239027,Anuken,2020-05-21 20:59:38,2,2,4,0.00391
Anuken,Mindustry,c225291790fb1ddd15d4b3f135b762b3a6349bcc,Anuken,2020-05-21 20:53:30,2,4,6,0.00586
Anuken,Mindustry,14e79b50d274546a1a295ad3bbdd6832957a5de1,Anuken,2020-05-21 20:50:49,181,184,365,0.35645
Anuken,Mindustry,61d9fd3d726f7744c6d42db244f3a18ac2c3f8ca,Anuken,2020-05-21 18:57:15,481,455,936,0.91406
Anuken,Mindustry,b562c30381a0adf8adb19ceba254cd8c99404c3f,Anuken,2020-05-21 15:04:59,6,6,12,0.01172
Anuken,Mindustry,684b84310bfa77ec268d4898b7c7137e89a56a9e,Anuken,2020-05-21 15:04:48,45,29,74,0.07227
Anuken,Mindustry,1c9ad2266df0c47eeb0a0f7a983c81f93da72607,web-flow,2020-05-21 13:32:48,6,6,12,0.01172
Anuken,Mindustry,ee288fbd3b738174721aa52f61205aae7e0059e5,web-flow,2020-05-21 12:32:37,1,0,1,0.00098
Anuken,Mindustry,196a79a10c434142758a2b5883571b303693b311,zatnas,2020-05-21 04:26:20,8,4,12,0.01172
Anuken,Mindustry,42ba97f8729deff584348dd914f0af0f5bcc6037,Anuken,2020-05-21 00:28:52,32,9,41,0.04004
Anuken,Mindustry,5b445c59c13a2f9ce74a3cc25841c0fe82a8fea7,Anuken,2020-05-20 22:48:04,610,638,1248,1.21875
Anuken,Mindustry,78f24b8840d5bc80148379bda52789b6187b76fb,Anuken,2020-05-20 21:16:18,69,30,99,0.09668
Anuken,Mindustry,f598ccb79b9c66a0667ca5e2aa7a5d3d45ba8e63,zatnas,2020-05-20 20:49:46,0,1,1,0.00098
Anuken,Mindustry,befae9a7c2d5ae0177e05f47c31538b680d04fe3,zatnas,2020-05-20 20:46:22,5,0,5,0.00488
Anuken,Mindustry,dc58626602c114590923bccf3706ae7e45cefffc,Anuken,2020-05-20 18:11:40,0,8,8,0.00781
Anuken,Mindustry,e8eecf8a1fa4a5ca1663447df31b4f80dc7cce7b,Anuken,2020-05-20 17:56:23,6,3,9,0.00879
Anuken,Mindustry,aa19c805678c4397e8734b7c5e9b93cd70b0511b,Anuken,2020-05-20 17:56:17,19,17,36,0.03516
Anuken,Mindustry,7030f69bc606ea57ec17ef1694d58d6576346231,web-flow,2020-05-20 15:34:49,5,3,8,0.00781
Anuken,Mindustry,daa80955aca142ea88e11a0e15861c43ce6ecf72,web-flow,2020-05-20 15:34:00,1,0,1,0.00098
Anuken,Mindustry,611115e55b7ccf2c0cd6fc90cf31ac136ef4a1a6,Anuken,2020-05-20 01:19:04,8,66,74,0.07227
Anuken,Mindustry,371debceb7f7b99088239c9ad48226f684cb2f98,Anuken,2020-05-20 01:06:07,0,0,0,0.00000
Anuken,Mindustry,31e2e05e301a3980ca61ddfcf80cf74e2fc51cbc,Anuken,2020-05-20 01:05:41,33,21,54,0.05273
Anuken,Mindustry,1bc74541461343d6f3f893ef9f05a1042ddca9ac,Anuken,2020-05-20 01:05:34,624,677,1301,1.27051
Anuken,Mindustry,f1ff904b66ad9e0f14becc01b4c6941432f70f78,web-flow,2020-05-20 00:06:22,33,21,54,0.05273
Anuken,Mindustry,945be0c52404d4bbc482a5757991abce176ace3f,Anuken,2020-05-19 21:49:25,623,610,1233,1.20410
Anuken,Mindustry,4edd024015a58fc395cf611acf6370cfe145333b,Anuken,2020-05-19 18:58:08,43,43,86,0.08398
Anuken,Mindustry,77c0163a79d1bd16f979ed680b6d55f17612ae64,Anuken,2020-05-19 18:58:04,922,832,1754,1.71289
Anuken,Mindustry,0af1e549f8f5e3a1de36e41e5743172c9aa7f322,web-flow,2020-05-19 00:24:21,43,43,86,0.08398
Anuken,Mindustry,8c6e8d8bcbf6e1a972737e7c340226b4eec8f840,Anuken,2020-05-19 00:17:06,1,1,2,0.00195
Anuken,Mindustry,c3ad3a98238b237454796daefb1103dca85274eb,Anuken,2020-05-19 00:17:02,37,29,66,0.06445
Anuken,Mindustry,e63053f0f0521e05a8f69411a39680502bd03c8f,web-flow,2020-05-18 23:25:34,1,1,2,0.00195
Anuken,Mindustry,a9ece49c0da6a640d5dd1c6968dd4fe5aec8dcfe,Anuken,2020-05-18 21:25:50,73,22,95,0.09277
Anuken,Mindustry,530ff9761b81017060ec7632484e1fe7706e1ce7,Anuken,2020-05-18 19:38:56,57,92,149,0.14551
Anuken,Mindustry,a12ff624e59ba2397b8fc55b4db361cffd902ad0,Anuken,2020-05-18 15:12:07,1,2,3,0.00293
Anuken,Mindustry,255edd94f8320408c938121d892fd363e5ea8e31,web-flow,2020-05-18 15:11:18,1,1,2,0.00195
Anuken,Mindustry,dcbe4072dc01bc0cab90c5f8d66516347baa1a21,Anuken,2020-05-18 15:10:56,5,3,8,0.00781
Anuken,Mindustry,3784251108f6dd8e6b5f7d2d3e851b3413fb36c3,Anuken,2020-05-18 13:40:38,35,26,61,0.05957
Anuken,Mindustry,f290f688d016e4aebe7b3597d281f28b5ef520e0,Anuken,2020-05-18 12:46:09,1,1,2,0.00195
Anuken,Mindustry,b05a10b1147c2c6d15f1cbf2423f4f92232a0cc5,Anuken,2020-05-18 12:46:05,4,2,6,0.00586
Anuken,Mindustry,dafe629c1dbdfd7d6f0243582bd0e2dfffcd3fc0,web-flow,2020-05-18 12:37:10,1,1,2,0.00195
Anuken,Mindustry,12174bcdbfe01a9c15d7b78cd27fbb5d5f4caeed,Anuken,2020-05-18 02:22:37,4,4,8,0.00781
Anuken,Mindustry,4254de01e42389e13ca518b2a141e2eaf46747e8,Anuken,2020-05-17 20:17:08,14,6,20,0.01953
Anuken,Mindustry,7b3a5ad22742d9e250d2c4f75ef9adf1b48b21c9,Anuken,2020-05-17 17:07:46,34,27,61,0.05957
Anuken,Mindustry,d9751dbc6d188e57c7bb8dd9c0b3d30151c080e6,Anuken,2020-05-17 15:12:22,52,76,128,0.12500
Anuken,Mindustry,9a32b1a35af5153549ad86d030da058b8f00bc76,Anuken,2020-05-17 12:58:39,16,1,17,0.01660
Anuken,Mindustry,4ce15416fbd904df4eac565302100133355d9273,Anuken,2020-05-17 12:58:35,2,2,4,0.00391
Anuken,Mindustry,4bb7d007f8961888ec94b3f1bb18a3eae44d6c7e,web-flow,2020-05-17 12:49:02,16,1,17,0.01660
Anuken,Mindustry,3a62bfa8ce43d588cb72d186e491fc4605bf4c77,web-flow,2020-05-17 07:07:21,131,122,253,0.24707
Anuken,Mindustry,7ffc170b76a0ac2bdfdbfd071a054c12f252fe16,Anuken,2020-05-17 02:44:45,3,0,3,0.00293
Anuken,Mindustry,a796fc1dce48b4c1ccb2a83df87366947af70ba0,Anuken,2020-05-17 02:44:41,6,6,12,0.01172
Anuken,Mindustry,44f826cc14483faaeae99d769ee3c80b8640ddff,web-flow,2020-05-16 23:21:58,3,0,3,0.00293
Anuken,Mindustry,23b431acae950e8d363faf72c6266c2a4dfe6eb6,Anuken,2020-05-16 21:02:43,12,8,20,0.01953
Anuken,Mindustry,2b46659daf97a4591d8f7002cd7082fc8fa684fb,Anuken,2020-05-16 20:40:24,39,5,44,0.04297
Anuken,Mindustry,bdbc8ab6d22ec5766e6ce4947af1be75faf55f8b,Anuken,2020-05-16 20:11:53,250,14,264,0.25781
Anuken,Mindustry,d61da30c15ed72128bfef1fc90273de89872ba4a,web-flow,2020-05-16 17:05:33,309,360,669,0.65332
Anuken,Mindustry,d110fe5ea3c0a169e09252ea7fc0e5536f099b3d,Anuken,2020-05-16 14:23:06,42,60,102,0.09961
Anuken,Mindustry,d390484ea41aeb1b21be56baf6e1837a956a03d9,Anuken,2020-05-16 13:02:07,1,1,2,0.00195
Anuken,Mindustry,6938c69d979baa79ef77011179fcb5940714c9c9,Anuken,2020-05-16 02:24:01,17,10,27,0.02637
Anuken,Mindustry,4c8586426053541489b62608c03fef3d1bab1757,Anuken,2020-05-16 00:10:03,5,1,6,0.00586
Anuken,Mindustry,1cefaf28dbee1f387b7404821d0d4956a2b7a766,Anuken,2020-05-15 23:59:42,10,5,15,0.01465
Anuken,Mindustry,381df23bf2656a28f87009474bb250862249445e,Anuken,2020-05-15 23:54:04,99,40,139,0.13574
Anuken,Mindustry,6a0dc4c965122d04cd89738ad32ca76acab9c489,Anuken,2020-05-15 21:42:59,1,1,2,0.00195
Anuken,Mindustry,94651897b2e95daaf6344e07a074fba0f2ea65b9,Anuken,2020-05-15 20:21:47,19,12,31,0.03027
Anuken,Mindustry,bc28dd392b40d3a198369bf07033b84c9e1614ff,Anuken,2020-05-15 19:45:23,106,32,138,0.13477
Anuken,Mindustry,9f20de427e66f44df29f7225a9db113c0ce2fbca,Anuken,2020-05-15 15:11:03,7,1,8,0.00781
Anuken,Mindustry,b68e0a8562b2af35f736d09d9375c21774b80a2c,Anuken,2020-05-15 15:03:21,187,38,225,0.21973
Anuken,Mindustry,898c07c4aff9ada8a05421f390513b48b529a7e4,web-flow,2020-05-15 14:21:39,13,12,25,0.02441
Anuken,Mindustry,603cb4295af1af87d15738cd4abe97a5d3400802,Anuken,2020-05-15 04:11:50,7,15,22,0.02148
Anuken,Mindustry,931882fb6af56b4a193e524851372d0e216d23f9,Anuken,2020-05-15 03:23:36,2,2,4,0.00391
Anuken,Mindustry,b84ec4ff8e3475c3963344393c8ee31720eeb23c,Anuken,2020-05-15 03:16:34,1,1,2,0.00195
Anuken,Mindustry,434a754c9a5d6b1d22b52eae34d4fe293f0474e4,Anuken,2020-05-15 03:16:26,665,625,1290,1.25977
Anuken,Mindustry,8c501fa10bb94932183816bf2d2a7e6420c40b35,web-flow,2020-05-15 02:00:24,1,1,2,0.00195
Anuken,Mindustry,a4987f864fdbe5fe391ca399e215b158cffaf514,Anuken,2020-05-15 02:00:04,761,679,1440,1.40625
Anuken,Mindustry,3fd677b3e689e6629b13b6f4956daa8c13832be8,Anuken,2020-05-14 21:40:57,2,0,2,0.00195
Anuken,Mindustry,6d23963e989903fbc6ccf498e8210d2946f93eb7,Anuken,2020-05-14 21:40:49,226,109,335,0.32715
Anuken,Mindustry,759068b82aee239d59c685e7ac262cb7307e0491,web-flow,2020-05-14 21:36:53,2,0,2,0.00195
Anuken,Mindustry,12f4d5a9a49ab28f4dad8cb9045041bac2b7e877,Anuken,2020-05-14 19:18:04,11,1,12,0.01172
Anuken,Mindustry,d54d8a25af69ca87a039a4730ef2d40aad5753f8,Anuken,2020-05-14 16:07:33,94,12,106,0.10352
Anuken,Mindustry,b99dba808eea4981b73eaa26391e4777141e3c33,web-flow,2020-05-14 05:54:42,1256,1122,2378,2.32227
Anuken,Mindustry,89f3511082859feaca3d99cecde32fd31196accf,web-flow,2020-05-14 05:53:13,7,7,14,0.01367
Anuken,Mindustry,a06f6f0b2dc5039f93ad9e1f6b55f579da45178a,Anuken,2020-05-14 02:29:27,76,91,167,0.16309
Anuken,Mindustry,6e6293645827a87dc8d86d8eda90ec459efc85ae,Anuken,2020-05-13 22:11:28,8,8,16,0.01562
Anuken,Mindustry,e64122bbbba954fb6be880e3e04b7e02944e3889,Anuken,2020-05-13 21:07:47,3,3,6,0.00586
Anuken,Mindustry,8abe6c4270fe512d6bc5924539f5e5453bc073ad,Anuken,2020-05-13 21:05:10,541,540,1081,1.05566
Anuken,Mindustry,04dc701c25142a63f6569702c1ad6e30626b6a2e,Anuken,2020-05-13 21:04:59,74,33,107,0.10449
Anuken,Mindustry,2dfa334ba62dad573b3b90de127e29d4e9d3c9b3,web-flow,2020-05-13 18:38:26,502,501,1003,0.97949
Anuken,Mindustry,b758b692438ab9782f4bdfff091f50594c52b987,web-flow,2020-05-13 18:37:05,39,39,78,0.07617
Anuken,Mindustry,c432639dfae862e4fb46e81b3a376cfb363031b7,Anuken,2020-05-13 01:41:45,5,4,9,0.00879
Anuken,Mindustry,ab49825d356f112d1e0cba79458cf85fee632d81,Anuken,2020-05-13 01:34:40,7,7,14,0.01367
Anuken,Mindustry,6a22d4532038ce316d7926ab8865d8a0ccbbf839,Anuken,2020-05-13 01:34:27,84,145,229,0.22363
Anuken,Mindustry,fea5142955b31596b04a5e71fe3ccf47a0607f66,web-flow,2020-05-13 00:03:35,5,5,10,0.00977
Anuken,Mindustry,4910afbc827c0e9fbef108932aecd6b3a98a0592,web-flow,2020-05-13 00:03:23,2,2,4,0.00391
Anuken,Mindustry,2990013b8e4e2e186025d28329c8c7244bf0a57c,Anuken,2020-05-12 16:49:26,4,4,8,0.00781
Anuken,Mindustry,c3524794c609421c72f4d020fb5fbe30a3feb09c,Anuken,2020-05-12 16:32:53,2,2,4,0.00391
Anuken,Mindustry,fe9df517216c85c8f9597253ca2d86426c1edbe9,Anuken,2020-05-12 16:31:09,38,51,89,0.08691
Anuken,Mindustry,0663d8067ad5949e986e6c03ce487d2a39f98d1c,Anuken,2020-05-12 13:41:12,2,4,6,0.00586
